id; subtype; type; rarity; carry_limit; carry_limit_twisted; sort_order; flags; icon_id; icon_color; sell_price; buy_price; name; description
537; 0; 1; 6; 99; 99; 1735; 8192; 0; 3; 4320; 4320; Unavailable; Unavailable
538; 0; 1; 7; 99; 99; 1718; 2048; 9; 0; 15000; 15000; Xeno'jiiva Gem; A phantasmal gem formed inside the tissue of Xeno'jiiva. The power it holds defies comprehension.
539; 0; 1; 6; 99; 99; 1727; 0; 43; 0; 3000; 3000; ??? Scale; A part from an unknown monster. You sense a strange power within it.
540; 0; 1; 6; 99; 99; 1728; 0; 46; 0; 4000; 4000; ??? Shell; A part from an unknown monster. You sense a strange power within it.
541; 0; 1; 6; 99; 99; 1729; 0; 41; 3; 4300; 4300; ??? Membrane; A part from an unknown monster. You sense a strange power within it.
542; 0; 1; 6; 99; 99; 1730; 0; 52; 0; 6000; 6000; ??? Tail; A part from an unknown monster. You sense a strange power within it.
543; 0; 1; 6; 99; 99; 1731; 0; 45; 0; 5600; 5600; ??? Horn; A part from an unknown monster. You sense a strange power within it.
544; 0; 1; 6; 99; 99; 1732; 0; 45; 0; 5300; 5300; ??? Claw; A part from an unknown monster. You sense a strange power within it.
545; 0; 1; 6; 99; 99; 1733; 0; 59; 0; 5000; 5000; ??? Wing; A part from an unknown monster. You sense a strange power within it.
546; 0; 1; 6; 99; 99; 1736; 8192; 0; 3; 4320; 4320; ??? Crystal; A part from an unknown monster. You sense a strange power within it.
547; 0; 1; 7; 99; 99; 1734; 0; 9; 0; 15000; 15000; ??? Gem; A part from an unknown monster. You sense a strange power within it.
548; 0; 1; 3; 30; 10; 4500; 8208; 39; 10; 25; 90; Mysterious Feystone; A jewel that conceals faint traces of power within it. <STYL MOJI_YELLOW_DEFAULT>(Appraisal Item)</STYL>
549; 0; 1; 4; 30; 10; 4501; 8208; 39; 3; 25; 90; Glowing Feystone; A jewel that conceals an unknown power within it. <STYL MOJI_YELLOW_DEFAULT>(Appraisal Item)</STYL>
550; 0; 1; 5; 30; 10; 4502; 8208; 39; 7; 25; 90; Worn Feystone; A jewel that conceals considerable power within it. <STYL MOJI_YELLOW_DEFAULT>(Appraisal Item)</STYL>
551; 0; 1; 6; 30; 10; 4503; 8208; 39; 1; 25; 90; Warped Feystone; A jewel that conceals a mystical power within it. <STYL MOJI_YELLOW_DEFAULT>(Appraisal Item)</STYL>
552; 0; 1; 5; 10; 10; 4511; 8208; 65; 10; 25; 90; Sullied Streamstone; Though dirty, this stone pulses with undeniable power. <STYL MOJI_YELLOW_DEFAULT>(Appraisal Item)</STYL>
553; 0; 1; 7; 10; 10; 4512; 8208; 65; 4; 25; 90; Shining Streamstone; A stone that shines with the brilliance of endless possibility. <STYL MOJI_YELLOW_DEFAULT>(Appraisal Item)</STYL>
554; 0; 1; 5; 99; 99; 1792; 0; 65; 5; 1000; 10000; Streamstone Shard; A rare stone taken from a tempered monster. The longer a beast's reign of terror, the larger the shard.
555; 0; 1; 6; 99; 99; 1793; 0; 65; 5; 2000; 20000; Streamstone; A rare stone taken from a tempered monster. A crystal of pure power, born of a beast's endless desires.
556; 0; 1; 7; 99; 99; 1794; 0; 65; 5; 3000; 30000; Gleaming Streamstone; A rare stone taken from a tempered monster. Proof that it ruled for an age as a tyrant unchallenged.
557; 0; 1; 5; 10; 10; 1798; 0; 65; 0; 10000; 100000; Warrior's Streamstone: Sword; A material used by champions of old. Used to bring out the hidden power in long swords and great swords.
558; 0; 1; 5; 10; 10; 1799; 0; 65; 0; 10000; 100000; Warrior's Streamstone: Blade; A material used by champions of old. Used to bring out the hidden power in swords and shields and dual blades.
559; 0; 1; 5; 10; 10; 1800; 0; 65; 0; 10000; 100000; Warrior's Streamstone: Hammer; A material used by champions of old. Used to bring out the hidden power in hammers and hunting horns.
560; 0; 1; 5; 10; 10; 1801; 0; 65; 0; 10000; 100000; Warrior's Streamstone: Lance; A material used by champions of old. Used to bring out the hidden power in lances and gunlances.
561; 0; 1; 5; 10; 10; 1802; 0; 65; 0; 10000; 100000; Warrior's Streamstone: Axe; A material used by champions of old. Used to bring out the hidden power in switch axes and charge blades.
562; 0; 1; 5; 10; 10; 1803; 0; 65; 0; 10000; 100000; Warrior's Streamstone: Shaft; A material used by champions of old. Used to bring out the hidden power in insect glaives and bows.
563; 0; 1; 5; 10; 10; 1804; 0; 65; 0; 10000; 100000; Warrior's Streamstone: Ranged; A material used by champions of old. Used to bring out the hidden power in light bowguns and heavy bowguns.
564; 0; 1; 7; 10; 10; 1805; 0; 65; 7; 20000; 200000; Hero's Streamstone: Sword; A material used by legendary heroes. Used to bring out the hidden power in long swords and great swords.
565; 0; 1; 7; 10; 10; 1806; 0; 65; 7; 20000; 200000; Hero's Streamstone: Blade; A material used by legendary heroes. Used to bring out the hidden power in swords and shields and dual blades.
566; 0; 1; 7; 10; 10; 1807; 0; 65; 7; 20000; 200000; Hero's Streamstone: Hammer; A material used by legendary heroes. Used to bring out the hidden power in hammers and hunting horns.
567; 0; 1; 7; 10; 10; 1808; 0; 65; 7; 20000; 200000; Hero's Streamstone: Lance; A material used by legendary heroes. Used to bring out the hidden power in lances and gunlances.
568; 0; 1; 7; 10; 10; 1809; 0; 65; 7; 20000; 200000; Hero's Streamstone: Axe; A material used by legendary heroes. Used to bring out the hidden power in switch axes and charge blades.
569; 0; 1; 7; 10; 10; 1810; 0; 65; 7; 20000; 200000; Hero's Streamstone: Shaft; A material used by legendary heroes. Used to bring out the hidden power in insect glaives and bows.
570; 0; 1; 7; 10; 10; 1811; 0; 65; 7; 20000; 200000; Hero's Streamstone: Ranged; A material used by legendary heroes. Used to bring out the hidden power in light bowguns and heavy bowguns.
571; 0; 1; 3; 99; 99; 4000; 0; 50; 0; 500; 5000; Voucher; Redeem this for a special meal with stronger effects than usual.
572; 0; 1; 3; 99; 99; 4002; 0; 26; 2; 0; 1; First Wyverian Print; A ticket with a handprint, used by the First Wyverians. You can exchange it for items at the Melding Pot.
573; 0; 1; 3; 99; 99; 4003; 64; 26; 2; 0; 1; Deluxe First Wyverian Print; A ticket with a handprint, used by the First Wyverians. You can exchange it for items at the Melding Pot.
574; 0; 1; 3; 99; 99; 4005; 0; 26; 11; 0; 1; Steel Wyverian Print; A ticket with a handprint, used by the First Wyverians. Exchange it for materials at the Melding Pot.
575; 0; 1; 3; 99; 99; 4006; 0; 26; 0; 0; 1; Silver Wyverian Print; A ticket with a handprint, used by the First Wyverians. Exchange it for rare materials at the Melding Pot.
576; 0; 1; 3; 99; 99; 4007; 2048; 26; 4; 0; 1; Gold Wyverian Print; A ticket with a handprint, used by the First Wyverians. Exchange it for very rare materials at the Melding Pot.
577; 0; 1; 4; 99; 99; 4013; 0; 26; 7; 0; 1; Commendation; A ticket awarded for demonstrating courage. Collect them and something wonderful may happen!
578; 0; 1; 6; 99; 99; 4014; 64; 26; 7; 0; 1; High Commendation; A ticket awarded for demonstrating tremendous courage. Collect them and something wonderful may happen!
579; 0; 1; 6; 99; 99; 4016; 0; 26; 6; 0; 1; Research Commission Ticket; A ticket issued by the commander to those who have aided the Research Commission. Show it to the Smithy!
580; 0; 1; 3; 99; 99; 4401; 0; 25; 26; 500; 5000; Pukei Coin; A coin given to those who have bested a Pukei-Pukei in the Arena.
581; 0; 1; 3; 99; 99; 4402; 0; 25; 24; 500; 5000; Kulu Coin; A coin given to those who have bested a Kulu-Ya-Ku in the Arena.
582; 0; 1; 3; 99; 99; 4403; 0; 25; 2; 500; 5000; Rathian Coin; A coin given to those who have bested a Rathian in the Arena.
583; 0; 1; 3; 99; 99; 4404; 0; 25; 3; 800; 8000; Tzitzi Coin; A coin given to those who have bested a Tzitzi-Ya-Ku in the Arena.
584; 0; 1; 3; 99; 99; 4405; 0; 25; 7; 800; 8000; Barroth Coin; A coin given to those who have bested a Barroth in the Arena.
585; 0; 1; 3; 99; 99; 4406; 0; 25; 3; 800; 8000; Gama Coin; A coin given to those who have bested a Dodogama in the Arena.
586; 0; 1; 3; 99; 99; 4407; 0; 25; 1; 800; 8000; Rathalos Coin; A coin given to those who have bested a Rathalos in the Arena.
587; 0; 1; 3; 99; 99; 4408; 0; 25; 0; 1500; 15000; Brute Coin; A coin given to those who have bested multiple brute wyverns at the same time in the Arena.
588; 0; 1; 3; 99; 99; 4409; 0; 25; 11; 1500; 15000; Flying Coin; A coin given to those who have bested multiple flying wyverns at the same time in the Arena.
589; 0; 1; 3; 99; 99; 4410; 0; 25; 1; 800; 8000; Pinnacle Coin; A commemorative coin bestowed on hunters who have mastered the craft. The value of its sheen? Priceless.
590; 0; 1; 5; 99; 99; 4411; 0; 25; 0; 1200; 12000; Hunter King Coin; A silver coin given to true hunters. It shines with all the glory of the Hunter King.
591; 0; 1; 7; 99; 99; 4412; 0; 25; 4; 2000; 20000; Ace Hunter Coin; A golden coin given to hunters at the pinnacle of their field. Only a small handful ever know such honor.
592; 0; 1; 3; 99; 99; 4600; 0; 2; 10; 1000; 10000; Steel Egg; An egg of glittering steel. Valuable and rare, but of no use to a hunter. <STYL MOJI_YELLOW_DEFAULT>(Trade-in Item)</STYL>
593; 0; 1; 3; 99; 99; 4601; 0; 2; 0; 10000; 100000; Silver Egg; An egg of glittering silver. Valuable and rare, but of no use to a hunter. <STYL MOJI_YELLOW_DEFAULT>(Trade-in Item)</STYL>
594; 0; 1; 3; 99; 99; 4602; 0; 2; 4; 20000; 200000; Golden Egg; An egg of glittering gold. Super valuable and rare, but of no use to a hunter. <STYL MOJI_YELLOW_DEFAULT>(Trade-in Item)</STYL>
595; 0; 1; 3; 99; 99; 4603; 0; 43; 10; 500; 5000; Chipped Scale; Acquired by using the Bandit Mantle. Chipped, but still prized by collectors. <STYL MOJI_YELLOW_DEFAULT>(Trade-in Item)</STYL>
596; 0; 1; 3; 99; 99; 4604; 0; 43; 24; 1000; 10000; Large Scale; Acquired by using the Bandit Mantle. Consistently popular among collectors. <STYL MOJI_YELLOW_DEFAULT>(Trade-in Item)</STYL>
597; 0; 1; 4; 99; 99; 4605; 0; 43; 0; 2000; 20000; Beautiful Scale; Acquired by using the Bandit Mantle. In perpetual demand among collectors. <STYL MOJI_YELLOW_DEFAULT>(Trade-in Item)</STYL>
598; 0; 1; 5; 99; 99; 4606; 0; 43; 6; 3000; 30000; Lustrous Scale; Acquired by using the Bandit Mantle. A source of pride for any collector. <STYL MOJI_YELLOW_DEFAULT>(Trade-in Item)</STYL>
599; 0; 1; 6; 99; 99; 4607; 0; 43; 4; 5000; 50000; Glimmering Scale; Acquired by using the Bandit Mantle. A must-have for any collector. <STYL MOJI_YELLOW_DEFAULT>(Trade-in Item)</STYL>
600; 0; 1; 3; 99; 99; 4610; 0; 22; 6; 400; 4000; Bhernastone; An Old World import. Beautiful, but not suitable for crafting. <STYL MOJI_YELLOW_DEFAULT>(Trade-in Item)</STYL>
601; 0; 1; 3; 99; 99; 4611; 0; 22; 3; 800; 8000; Dundormarin; An Old World import. Beautiful, but not suitable for crafting. <STYL MOJI_YELLOW_DEFAULT>(Trade-in Item)</STYL>
602; 0; 1; 4; 99; 99; 4612; 0; 22; 24; 1500; 15000; Loc Lac Ore; An Old World import. Beautiful, but not suitable for crafting. <STYL MOJI_YELLOW_DEFAULT>(Trade-in Item)</STYL>
603; 0; 1; 5; 99; 99; 4613; 0; 22; 0; 2000; 20000; Val Habar Quartz; An Old World import. Beautiful, but not suitable for crafting. <STYL MOJI_YELLOW_DEFAULT>(Trade-in Item)</STYL>
604; 0; 1; 6; 99; 99; 4614; 0; 22; 4; 5000; 50000; Minegardenite; An Old World import. Beautiful, but not suitable for crafting. <STYL MOJI_YELLOW_DEFAULT>(Trade-in Item)</STYL>
605; 0; 1; 3; 99; 99; 4615; 0; 43; 4; 1000; 10000; Golden Scale; The scales of a Goldenfish. They shimmer like only pure gold can. <STYL MOJI_YELLOW_DEFAULT>(Trade-in Item)</STYL>
606; 0; 1; 4; 99; 99; 4616; 2048; 43; 4; 10000; 100000; Golden Scale+; The scales of a Great Goldenfish. Trades at the same price as actual gold. <STYL MOJI_YELLOW_DEFAULT>(Trade-in Item)</STYL>
607; 0; 1; 3; 99; 99; 4617; 0; 43; 0; 2000; 20000; Platinum Scale; The scales of a Platinumfish. They give off a beautiful gleam. <STYL MOJI_YELLOW_DEFAULT>(Trade-in Item)</STYL>
608; 0; 1; 4; 99; 99; 4618; 2048; 43; 0; 20000; 200000; Platinum Scale+; The scales of a Great Platinumfish. Their shine is nigh on blinding. <STYL MOJI_YELLOW_DEFAULT>(Trade-in Item)</STYL>
609; 0; 1; 3; 99; 99; 4619; 0; 43; 4; 500; 5000; Gilded Scale; The scales of a Goldenfry. Used by artisans in their crafts. <STYL MOJI_YELLOW_DEFAULT>(Trade-in Item)</STYL>
610; 0; 1; 4; 99; 99; 4620; 2048; 43; 4; 5000; 50000; Gilded Scale+; The scales of a Great Goldenfry. Used in the very finest of crafts. <STYL MOJI_YELLOW_DEFAULT>(Trade-in Item)</STYL>
611; 0; 2; 1; 10; 10; 4800; 8192; 7; 0; 40; 400; White Liver; A white-colored liver, popular for its juicy texture. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
612; 0; 2; 2; 10; 10; 4801; 8192; 41; 3; 200; 2000; Wyvern Tear; Bitter tears wept by wyverns on certain occasions. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
613; 0; 2; 4; 10; 10; 4802; 8192; 41; 3; 500; 5000; Large Wyvern Tear; Large, bitter tears wept by wyverns on certain occasions. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
614; 0; 2; 2; 10; 10; 4803; 8192; 22; 5; 800; 8000; Dragon Treasure; A shiny rock that elder dragons like to collect. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
615; 0; 2; 4; 10; 10; 4806; 8192; 0; 5; 4000; 40000; Unavailable; Unavailable
616; 0; 2; 1; 20; 20; 4807; 8192; 4; 8; 12; 120; Sunbloom; A flower from the Ancient Forest. It's been bathed in the warmth of the sun. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
617; 0; 2; 2; 10; 10; 4808; 8192; 4; 8; 27; 270; Shinebloom; A rare flower from the Ancient Forest. Has a scent of sunlight on its petals. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
618; 0; 2; 3; 10; 10; 4809; 8192; 4; 8; 140; 1400; Goldbloom; A precious flower from the Ancient Forest. It glitters brighter than gold. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
619; 0; 2; 1; 20; 20; 4810; 8192; 1; 0; 10; 100; Gourmet Shroomcap; A mushroom from the Ancient Forest. Known for its unique tenderness. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
620; 0; 2; 2; 10; 10; 4811; 8192; 1; 0; 25; 250; Exquisite Shroomcap; A rare mushroom from the Ancient Forest. Highly sought after by elite chefs. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
621; 0; 2; 3; 10; 10; 4812; 8192; 1; 0; 150; 1500; Spirit Shroomcap; A precious mushroom from the Ancient Forest. Possesses a fantastical glow. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
622; 0; 2; 1; 20; 20; 4813; 8192; 4; 2; 14; 140; Bauble Cactus; A cactus from the Wildspire Waste. Small but fleshy. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
623; 0; 2; 2; 10; 10; 4814; 8192; 4; 2; 28; 280; Jewel Cactus; A rare cactus from the Wildspire Waste. Big and meaty. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
624; 0; 2; 3; 10; 10; 4815; 8192; 4; 2; 160; 1600; Kingly Cactus; A precious cactus from the Wildspire Waste. The undeniable prickle king. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
625; 0; 2; 1; 20; 20; 4816; 8192; 21; 7; 12; 120; Hardfruit; Fruit from the Wildspire Waste. Hard on the outside, juicy on the inside. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
626; 0; 2; 2; 10; 10; 4817; 8192; 21; 7; 24; 240; Rockfruit; Rare fruit from the Wildspire Waste. Tasty, but brutal on the chompers. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
627; 0; 2; 3; 10; 10; 4818; 8192; 21; 7; 145; 1450; Wildfruit; Precious fruit from the Wildspire Waste. Not for the faint of heart. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
628; 0; 2; 1; 20; 20; 4819; 8192; 13; 24; 16; 160; Super Abalone; Coral Highlands seafood. A rare delicacy. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
629; 0; 2; 2; 10; 10; 4820; 8192; 13; 24; 36; 360; Choice Abalone; Rare Coral Highlands seafood. Big in size, big in flavor. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
630; 0; 2; 3; 10; 10; 4821; 8192; 13; 24; 210; 2100; Precious Abalone; Precious Coral Highlands seafood. A delicacy among delicacies. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
631; 0; 2; 1; 20; 20; 4822; 8192; 37; 0; 18; 180; Light Pearl; A jewel from the Coral Highlands. Gleams brilliantly. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
632; 0; 2; 2; 10; 10; 4823; 8192; 37; 0; 38; 380; Deep Pearl; A rare jewel from the Coral Highlands. Glows with a profound luster. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
633; 0; 2; 3; 10; 10; 4824; 8192; 37; 0; 180; 1800; Innocent Pearl; A precious jewel from the Coral Highlands. Glistens with purity. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
634; 0; 2; 1; 20; 20; 4825; 8192; 42; 11; 15; 150; Forgotten Fossil; A fossil from the Rotten Vale. It bears tracks from antiquity. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
635; 0; 2; 2; 10; 10; 4826; 8192; 42; 11; 35; 350; Legendary Fossil; A rare fossil from the Rotten Vale. The life it holds is long extinct. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
636; 0; 2; 3; 10; 10; 4827; 8192; 42; 11; 200; 2000; Mystical Fossil; A precious fossil from the Rotten Vale. The key to an ancient mystery. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
637; 0; 2; 1; 20; 20; 4828; 8192; 21; 14; 14; 140; Underground Fruit; Fruit from the Rotten Vale. It grows to maturity without sun. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
638; 0; 2; 2; 10; 10; 4829; 8192; 21; 14; 34; 340; Tainted Fruit; Rare fruit from the Rotten Vale. It thrives under arduous conditions. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
639; 0; 2; 3; 10; 10; 4830; 8192; 21; 14; 190; 1900; Elysian Fruit; Precious fruit from the Rotten Vale. Its aroma is not of this world. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
640; 0; 2; 1; 20; 20; 4831; 8192; 22; 7; 30; 300; Gaia Amber; Amber from the Elder's Recess. A golden tear plucked from the earth. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
641; 0; 2; 2; 10; 10; 4832; 8192; 22; 7; 50; 500; Dragonvein Amber; Rare amber from the Elder's Recess. It pulses with nature's raw energy. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
642; 0; 2; 3; 10; 10; 4833; 8192; 22; 7; 250; 2500; Ancient Amber; Precious amber from the Elder's Recess. A piece of antiquity. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
643; 0; 2; 1; 20; 20; 4834; 8192; 22; 3; 32; 320; Blue Beryl; A gem from the Elder's Recess. It shines with the color of the waves. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
644; 0; 2; 2; 10; 10; 4835; 8192; 22; 3; 54; 540; True Beryl; A rare gem from the Elder's Recess. It glints with the clarity of truth. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
645; 0; 2; 3; 10; 10; 4836; 8192; 22; 3; 260; 2600; Abyssal Beryl; A precious gem from the Elder's Recess. Has a deep, hypnotic hue. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
646; 0; 2; 3; 10; 10; 4837; 8192; 4; 7; 100; 1000; Sunkissed Grass; A special plant from the Ancient Forest. Known to cure all types of diseases. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
647; 0; 2; 3; 20; 20; 4838; 8192; 1; 5; 88; 880; Moonlit Mushroom; A special plant from the Ancient Forest. Radiates like the full moon. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
648; 0; 2; 3; 10; 10; 4839; 8192; 4; 1; 84; 840; Dragonbloom; A special flower from the Wildspire Waste. Hard as dragon scale. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
649; 0; 2; 3; 10; 10; 4840; 8192; 21; 4; 80; 800; Divineapple; Special fruit from the Wildspire Waste. Quite difficult to cultivate. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
650; 0; 2; 3; 20; 20; 4841; 8192; 13; 5; 78; 780; Violet Abalone; Special seafood from the Coral Highlands. Unique in both taste and aroma. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
